Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Term,Credit_History,Area
Female,Yes,1,Graduate,No,463500,216800,10400000,180,1,Urban
Male,Yes,3+,Not Graduate,No,375400,0,8000000,360,1,Rural
Male,Yes,2,Graduate,No,294200,0,11000000,360,1,Semiurban
Female,Yes,1,Graduate,No,449000,0,13400000,360,1,Urban
Male,Yes,2,Graduate,No,250000,0,12500000,360,,Urban
Male,Yes,,Graduate,No,750000,0,13800000,360,1,Urban
Male,No,0,Graduate,Yes,241200,333800,18600000,360,1,Semiurban
Female,Yes,0,Graduate,No,475000,527200,10800000,360,1,Urban
Male,Yes,0,Graduate,No,159600,290000,8000000,180,1,Rural
Male,Yes,0,Graduate,No,470000,343500,28000000,360,1,Semiurban
Female,No,3+,Graduate,No,229200,212500,11000000,360,1,Rural
Male,Yes,0,Graduate,No,334300,150000,8400000,360,1,Rural
Male,Yes,3+,Graduate,No,250000,0,10100000,360,1,Semiurban
Male,No,0,Graduate,No,318800,375000,13500000,360,1,Rural
Male,Yes,2,Graduate,No,1250000,0,8400000,360,1,Semiurban
Male,No,0,Not Graduate,No,291800,0,13800000,360,1,Semiurban
Male,Yes,3+,Not Graduate,,306600,0,12000000,84,1,Semiurban
Male,Yes,,Graduate,No,245800,213000,10800000,360,1,Semiurban
Male,Yes,,Not Graduate,,795000,0,10600000,360,0,Semiurban
Male,Yes,1,Not Graduate,No,175000,0,18700000,180,0,Urban
Female,Yes,1,Graduate,No,408300,0,8000000,360,1,Semiurban
Male,No,1,Not Graduate,No,203800,291200,9500000,240,1,Semiurban
Male,No,0,Graduate,No,433300,0,9900000,360,1,Semiurban
,No,0,Graduate,No,685800,135000,12500000,360,1,Rural
Female,Yes,0,Graduate,No,228300,0,10400000,360,1,Semiurban
Female,No,0,Graduate,No,470900,0,18700000,360,1,Semiurban
Male,No,3+,Graduate,No,433300,279200,16000000,360,1,Semiurban
Female,No,1,Graduate,No,390900,0,10300000,360,1,Urban
Female,Yes,2,Graduate,No,400900,405300,5000000,360,1,Urban
Male,Yes,3+,Graduate,No,151600,212500,23500000,360,,Rural
Male,No,1,Not Graduate,Yes,261300,118400,13200000,360,1,Semiurban
Male,Yes,2,Not Graduate,No,277900,0,3500000,360,0,Rural
Male,No,1,Graduate,No,875000,0,17600000,360,1,Urban
Male,No,2,Graduate,No,332100,91000,14300000,360,1,Semiurban
Male,Yes,2,Graduate,No,250000,0,23200000,300,1,Urban
Male,Yes,1,Not Graduate,,500000,0,8000000,360,1,Rural
Female,Yes,0,Graduate,No,866700,0,9200000,360,1,Semiurban
Male,Yes,1,Graduate,No,870600,0,9600000,360,1,Rural
Male,Yes,1,Not Graduate,No,278300,0,7000000,360,1,Semiurban
Female,Yes,3+,Graduate,Yes,466600,176800,12200000,360,1,Rural
Male,Yes,0,Graduate,No,1217300,0,10000000,180,1,Semiurban
Male,No,3+,Graduate,No,448300,0,10400000,360,1,Semiurban
Male,No,0,Graduate,No,375400,0,18700000,360,1,Urban
Male,Yes,0,Graduate,,175000,159400,13100000,360,1,Urban
Male,No,0,Graduate,No,916700,283300,14000000,360,0,Urban
Male,Yes,1,Graduate,No,294200,0,10000000,360,1,Rural
Male,Yes,0,Graduate,No,685800,0,9400000,360,1,Rural
Female,No,0,Graduate,Yes,361300,0,30000000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,795000,0,13300000,360,1,Semiurban
Male,Yes,3+,Not Graduate,,362000,405300,12500000,360,1,Urban
Male,Yes,2,Graduate,No,229200,293500,13500000,360,1,Urban
Female,Yes,2,Graduate,No,341300,238200,15000000,360,1,Semiurban
Male,No,0,Not Graduate,No,341800,0,8100000,360,1,Urban
Male,No,1,Graduate,No,216600,145600,18900000,360,1,Urban
Male,Yes,1,Graduate,No,833300,0,17600000,360,1,Urban
Male,No,2,Graduate,Yes,250000,43700,15800000,84,1,Urban
,Yes,1,Graduate,No,327100,0,15000000,180,1,Urban
,Yes,3+,Not Graduate,No,298200,0,10000000,360,0,Rural
Male,Yes,3+,Graduate,No,476800,0,11000000,360,1,Rural
Male,No,3+,Graduate,No,463500,0,20900000,360,1,Semiurban
Female,No,2,Graduate,No,210100,0,17600000,360,1,Semiurban
Male,No,1,Graduate,No,2916700,0,8800000,360,1,Urban
Male,Yes,0,Graduate,No,390000,178800,11000000,360,1,Urban
Male,Yes,0,Graduate,,364300,0,9200000,240,,Urban
Male,No,0,Graduate,No,241900,209400,18700000,360,1,Urban
Male,Yes,1,Graduate,Yes,159600,73800,8000000,360,1,Semiurban
Male,No,2,Not Graduate,Yes,339100,0,3500000,360,1,Semiurban
Male,Yes,2,Not Graduate,No,476800,0,17700000,360,1,Rural
Male,No,2,Graduate,No,364300,0,13100000,360,0,Semiurban
Male,Yes,0,Not Graduate,No,286000,177700,8000000,360,0,Urban
Female,Yes,1,Graduate,No,400000,0,11700000,360,,Urban
Male,No,1,Graduate,No,400000,0,11000000,360,,Rural
Male,No,0,Not Graduate,No,315000,0,26000000,360,1,Semiurban
Female,Yes,3+,Graduate,Yes,350000,314500,9800000,360,1,Rural
Female,No,2,Not Graduate,No,374700,0,10000000,360,1,Semiurban
Male,Yes,0,Graduate,No,500000,0,14000000,360,1,Urban
Male,Yes,0,Graduate,No,650000,0,13300000,360,1,Rural
Male,No,3+,Graduate,No,279200,0,16300000,360,0,Semiurban
Male,Yes,,Graduate,No,426000,339600,9900000,360,1,Urban
Female,Yes,3+,Graduate,No,241200,0,12200000,360,1,Urban
Male,Yes,,Graduate,No,306600,641400,29000000,360,,Rural
Male,Yes,0,Graduate,,1308300,0,11000000,360,0,Rural
Male,No,0,Not Graduate,No,245800,0,9000000,360,1,Rural
,Yes,0,Graduate,Yes,424600,61800,15800000,360,1,Rural
Male,Yes,0,Graduate,,313200,0,6400000,480,1,Urban
Male,No,3+,Not Graduate,No,390900,2400000,10800000,480,1,Semiurban
Male,No,2,Not Graduate,No,190000,241600,6400000,360,0,Urban
,No,0,Graduate,No,372900,244400,19900000,360,1,Rural
Male,No,0,Not Graduate,No,216600,168300,18600000,360,,Urban
Female,Yes,0,Graduate,No,279200,130000,12500000,360,1,Rural
Male,Yes,0,Graduate,No,343600,438000,18000000,350,1,Urban
Male,Yes,3+,Not Graduate,No,922600,0,10000000,360,,Rural
Male,Yes,1,Graduate,,318000,82800,12200000,360,0,Semiurban
Male,No,1,Graduate,No,277900,0,13000000,180,0,Urban
Female,No,0,Graduate,No,433300,0,6000000,360,1,Urban
Male,Yes,0,Graduate,No,223100,0,15000000,360,1,Urban
Male,Yes,1,Not Graduate,No,350700,2400000,20000000,360,1,Urban
Male,No,3+,Graduate,No,866700,0,10000000,360,1,Rural
Male,No,0,Graduate,No,425800,0,6400000,360,1,Urban
,No,0,Not Graduate,Yes,1294100,0,12500000,360,1,Semiurban
Male,No,3+,Graduate,No,377200,147500,2800000,360,1,Rural
Male,No,0,Not Graduate,No,304200,405300,12500000,360,1,Rural
Male,Yes,1,Graduate,Yes,274700,299900,11000000,360,,Urban
Male,No,2,Graduate,No,388700,0,6700000,360,1,Urban
Male,Yes,0,Not Graduate,No,374700,241600,17600000,360,1,Semiurban
Male,Yes,1,Graduate,No,408200,125000,10500000,360,0,Urban
Male,Yes,0,Graduate,No,448300,0,10000000,360,0,Semiurban
,No,3+,Graduate,No,241500,458300,11000000,360,1,Semiurban
Male,No,0,Graduate,No,375400,0,21200000,360,1,Urban
Female,No,0,Not Graduate,No,262300,800000,12000000,360,1,Rural
Male,Yes,3+,Not Graduate,No,307100,0,12200000,360,1,Urban
Male,No,3+,Graduate,No,201400,0,13900000,360,1,Urban
Male,No,3+,Graduate,No,408300,0,10000000,360,1,Semiurban
Male,Yes,,Graduate,No,1089000,0,28000000,240,1,Urban
Male,Yes,3+,Graduate,No,531400,0,10000000,360,,Urban
Male,No,1,Graduate,No,279200,0,13800000,480,1,Semiurban
Male,Yes,1,Graduate,Yes,390000,223300,11600000,360,0,Semiurban
Female,Yes,0,Graduate,No,374700,0,14800000,360,1,Rural
Male,Yes,0,Graduate,No,206600,0,13000000,360,1,Urban
Male,Yes,2,Not Graduate,No,266600,0,10800000,360,1,Urban
Male,Yes,0,Graduate,No,0,0,6500000,360,1,Rural
Male,Yes,0,Not Graduate,No,916700,43700,11400000,360,,Urban
Male,No,2,Graduate,No,332100,335500,9300000,360,1,Semiurban
Male,No,1,Graduate,No,416600,527200,18000000,360,0,Rural
Male,Yes,0,Graduate,No,408300,216800,15000000,360,,Urban
Male,Yes,0,Not Graduate,No,491200,0,25600000,360,1,Urban
Female,Yes,1,Graduate,No,341700,0,9900000,360,1,Urban
Female,No,,Graduate,No,436400,0,11000000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,1351800,0,11700000,360,1,Urban
Male,Yes,0,Graduate,No,170000,135000,13500000,360,1,Rural
Male,Yes,2,Graduate,No,415000,0,14000000,180,0,Urban
Male,Yes,,Graduate,No,583300,155800,6400000,360,1,Rural
Male,Yes,0,Not Graduate,No,402800,0,11000000,360,0,Rural
Male,No,1,Graduate,No,170000,155000,6600000,360,1,Urban
Female,No,,Graduate,No,291400,0,13000000,360,1,Urban
Male,Yes,2,Not Graduate,No,635600,0,10200000,360,1,Urban
,No,0,Not Graduate,No,366700,0,18700000,360,1,Urban
Male,Yes,0,Not Graduate,No,306600,800000,12500000,360,0,Urban
Female,No,2,Graduate,No,216500,271700,13900000,360,1,Rural
Male,Yes,2,Graduate,,216600,0,15800000,360,,Semiurban
Male,Yes,2,Graduate,No,296400,0,23400000,360,0,Rural
Male,Yes,0,Graduate,No,916700,0,11600000,180,1,Urban
Female,Yes,3+,Graduate,No,229200,0,28000000,360,0,Rural
Male,Yes,1,Not Graduate,No,270800,127000,30000000,360,1,Rural
Female,Yes,0,Graduate,No,226700,0,12000000,360,1,Semiurban
Male,No,0,Graduate,No,374700,0,10000000,360,1,Semiurban
Female,No,3+,Graduate,No,208300,218300,11700000,360,1,Urban
Male,No,2,Graduate,No,626000,0,18700000,360,,Semiurban
Male,Yes,1,Graduate,No,308300,0,10500000,360,1,Rural
Male,Yes,0,Graduate,No,590000,0,12500000,360,1,Semiurban
,Yes,3+,Graduate,No,289600,128700,15800000,360,1,Urban
Female,Yes,0,Not Graduate,,408300,154100,18700000,360,1,Semiurban
Male,No,0,Not Graduate,No,416700,791600,11000000,360,1,Rural
Male,Yes,1,Graduate,,307300,223300,17000000,360,1,Urban
Male,Yes,0,Graduate,No,200000,0,11000000,360,1,Rural
Male,No,0,Graduate,No,408300,0,10500000,360,1,Semiurban
Male,Yes,1,Graduate,No,650000,800000,7000000,300,1,Urban
Male,No,1,Graduate,No,287500,162000,10400000,360,1,Urban
Male,Yes,1,Graduate,No,275000,0,10800000,360,0,Semiurban
Female,Yes,0,Not Graduate,No,260000,0,15000000,360,1,Urban
Male,No,2,Graduate,No,260000,158500,5700000,180,1,Rural
Male,Yes,0,Graduate,No,433300,0,7000000,360,1,Semiurban
Male,No,0,Graduate,No,0,0,18500000,360,1,Semiurban
Female,Yes,1,Graduate,No,500000,240000,10200000,180,0,Urban
Male,No,2,Graduate,No,870600,151700,28000000,360,1,Urban
Male,Yes,1,Graduate,No,533300,0,11700000,36,1,Semiurban
Male,Yes,3+,Graduate,No,750000,0,10400000,360,1,Rural
Male,Yes,1,Graduate,Yes,151600,0,10500000,360,1,Urban
Female,No,1,Graduate,No,855000,138000,18900000,360,1,Semiurban
,Yes,3+,Graduate,No,472700,425500,8000000,360,1,Urban
Male,No,0,Not Graduate,No,496000,162000,20000000,360,1,Rural
,No,0,Graduate,No,241200,0,17100000,360,1,Urban
Female,Yes,2,Graduate,Yes,378600,141100,17100000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,1498700,335500,6500000,360,0,Urban
Male,Yes,0,Graduate,No,870300,0,12500000,360,1,Urban
Male,No,0,Graduate,No,383500,208800,13000000,360,1,Urban
Male,No,1,Graduate,No,433300,0,24000000,360,,Urban
Male,No,0,Graduate,No,1351800,0,16000000,360,1,Rural
Male,Yes,0,Graduate,,433300,0,10100000,360,0,Urban
Male,No,2,Not Graduate,No,647800,0,10300000,360,1,Semiurban
Male,Yes,0,Graduate,No,390000,371900,11000000,360,0,Semiurban
Male,Yes,0,Graduate,No,188800,0,11600000,360,0,Rural
Male,Yes,1,Not Graduate,No,376500,458300,18000000,360,1,Semiurban
Female,No,0,Not Graduate,No,350700,165800,26000000,360,1,Rural
Female,No,0,Not Graduate,No,496000,0,15000000,360,1,Semiurban
,No,0,Graduate,No,870600,0,17600000,360,1,Rural
,Yes,0,Graduate,No,518000,0,30000000,360,0,Semiurban
Male,No,3+,Graduate,No,304200,0,12500000,360,1,Semiurban
Female,Yes,0,Graduate,No,250000,0,17600000,360,1,Semiurban
Male,Yes,0,Graduate,No,463500,0,18500000,360,1,Semiurban
Male,Yes,3+,Graduate,No,226800,82800,10400000,6,1,Semiurban
Female,No,0,Graduate,No,333300,111000,8400000,300,1,Rural
Male,Yes,0,Graduate,No,540000,0,18700000,360,,Urban
Male,No,0,Graduate,No,426000,0,18900000,360,1,Rural
Male,Yes,2,Graduate,No,375400,314800,10000000,360,1,Rural
Female,Yes,1,Graduate,No,318800,180000,7800000,360,1,Urban
Male,No,0,Graduate,No,377200,100000,33600000,360,0,Semiurban
Male,Yes,0,Graduate,No,250000,75000,14100000,84,1,Semiurban
Male,Yes,2,Graduate,No,222600,0,18700000,360,1,Rural
Male,Yes,0,Graduate,No,229200,200000,18700000,180,0,Urban
Male,No,3+,Graduate,No,472700,0,15000000,360,0,Semiurban
Male,No,1,Graduate,,870600,461400,41200000,360,1,Urban
Male,Yes,0,Graduate,No,416300,0,15200000,360,,Semiurban
Female,Yes,3+,Graduate,,385900,0,10000000,360,1,Rural
Male,Yes,0,Graduate,Yes,203800,0,10200000,360,1,Semiurban
Female,No,0,Not Graduate,Yes,576900,223300,0,36,1,Semiurban
Male,No,2,Graduate,No,750000,0,11500000,360,1,Rural
Male,Yes,1,Graduate,No,1250000,196600,16000000,360,1,Semiurban
Male,Yes,3+,Graduate,No,250000,0,11600000,300,1,Urban
Male,No,1,Not Graduate,Yes,300700,0,15500000,360,0,Semiurban
Female,Yes,0,Graduate,No,900000,0,10800000,360,,Semiurban
Male,No,0,Graduate,No,341800,140000,7000000,360,1,Urban
Male,No,0,Not Graduate,No,795000,0,18500000,360,1,Urban
Female,Yes,0,Graduate,No,366700,427500,14900000,360,1,Urban
Male,Yes,0,Graduate,No,408300,0,10800000,360,1,Rural
Male,Yes,1,Graduate,No,7252900,0,15000000,360,1,Urban
Male,Yes,3+,Graduate,No,350000,135000,9500000,360,0,Rural
Female,Yes,3+,Graduate,No,424300,314800,15200000,360,1,Rural
Male,Yes,3+,Graduate,,969900,0,17600000,360,1,Semiurban
Male,Yes,1,Graduate,No,279200,0,14500000,360,1,Urban
Male,No,0,Graduate,No,3200000,0,7000000,360,0,Semiurban
Male,Yes,0,Graduate,Yes,341700,0,12000000,360,1,Urban
Male,No,0,Not Graduate,No,266600,0,13000000,360,1,Urban
Male,No,3+,Graduate,No,401000,0,11000000,360,1,Semiurban
Male,Yes,1,Graduate,No,531600,216600,13100000,360,1,Semiurban
Female,No,3+,Graduate,Yes,210100,0,10000000,,1,Urban
Male,Yes,2,Graduate,No,265400,292500,16000000,360,1,Urban
Male,Yes,3+,Graduate,No,350000,210800,14700000,360,1,Urban
,Yes,0,Graduate,No,522500,0,18500000,,1,Semiurban
Male,No,0,Graduate,No,1308300,521100,10400000,360,1,Semiurban
Female,No,0,Graduate,Yes,433300,0,8800000,120,1,Urban
Male,Yes,0,Graduate,Yes,383500,71700,12500000,180,1,Semiurban
Male,Yes,1,Graduate,,339100,140000,10600000,360,1,Semiurban
Male,Yes,3+,Graduate,,1000000,0,23500000,360,1,Urban
Male,Yes,0,Graduate,,511900,0,11400000,360,1,Semiurban
Male,Yes,1,Graduate,No,572000,0,13300000,360,1,Urban
Male,Yes,2,Graduate,No,382900,330800,4800000,360,1,Urban
Male,No,3+,Graduate,No,307600,284500,17100000,360,1,Urban
Male,No,0,Graduate,No,307100,170400,9300000,360,1,Semiurban
Male,No,3+,Graduate,,866700,111000,3000000,480,0,Urban
Male,Yes,0,Graduate,No,344500,0,10800000,300,1,Semiurban
Male,Yes,3+,Graduate,No,308300,0,10800000,360,1,Semiurban
Male,Yes,1,Graduate,No,511900,0,18000000,360,1,Urban
Male,No,0,Graduate,Yes,433300,239300,19700000,360,1,Urban
Male,No,1,Not Graduate,No,313200,316700,21300000,360,0,Rural
Male,Yes,0,Graduate,No,1089000,177700,3500000,360,1,Urban
Male,Yes,2,Graduate,No,306600,0,8000000,360,,Rural
Male,No,0,Graduate,No,240000,0,3000000,180,0,Rural
Male,Yes,0,Graduate,No,685800,291600,13800000,180,1,Urban
Male,No,,Graduate,,760000,339600,5500000,360,1,Semiurban
Male,No,0,Not Graduate,No,339100,0,8100000,360,1,Semiurban
Male,No,3+,Graduate,No,750000,0,10200000,360,1,Urban
Male,No,3+,Graduate,No,236600,0,10700000,360,1,Urban
Male,No,0,Graduate,No,415800,0,14500000,360,1,Semiurban
Male,No,0,Graduate,No,327600,353900,7000000,300,1,Semiurban
Male,Yes,0,Not Graduate,No,210100,0,13500000,360,1,Semiurban
Male,No,0,Graduate,No,518400,0,10000000,360,1,Semiurban
Female,Yes,,Graduate,No,433400,0,12200000,360,1,Urban
Male,Yes,0,Graduate,No,500000,405300,39000000,360,1,Rural
Male,Yes,0,Not Graduate,No,506200,0,20900000,360,,Rural
Male,No,0,Graduate,No,795000,0,6100000,360,1,Urban
Male,Yes,0,Graduate,No,695800,0,20000000,180,0,Urban
Female,No,0,Graduate,No,650000,1398300,18000000,360,1,Urban
Female,Yes,0,Not Graduate,No,247800,0,13800000,360,1,Urban
Male,No,0,Graduate,No,307100,176800,10700000,360,1,Semiurban
Male,No,0,Graduate,No,286800,266600,10400000,360,1,Urban
Male,Yes,2,Graduate,No,500000,0,15000000,360,1,Rural
Male,Yes,0,Graduate,No,682500,110300,13500000,180,1,Rural
Female,No,,Not Graduate,No,286800,250000,16600000,360,1,Rural
Male,Yes,0,Not Graduate,No,277900,0,15900000,360,1,Urban
Male,Yes,3+,Graduate,No,474200,25000,8300000,360,1,Urban
Female,Yes,1,Graduate,No,785900,150000,18700000,360,1,Rural
Male,Yes,2,Graduate,No,425800,239300,6700000,360,,Rural
Female,No,0,Graduate,No,324200,641400,16200000,360,1,Rural
Male,Yes,3+,Graduate,Yes,307600,0,10000000,360,0,Semiurban
Female,No,3+,Graduate,Yes,433300,0,16600000,360,1,Urban
Male,No,0,Graduate,No,452300,0,10300000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,408300,0,9400000,360,1,Semiurban
Male,Yes,2,Not Graduate,,364300,0,5000000,360,1,Urban
Female,Yes,0,Not Graduate,No,226700,0,29700000,360,1,Semiurban
Male,Yes,3+,Graduate,Yes,260000,0,18800000,360,,Urban
Male,Yes,0,Graduate,No,415800,0,14000000,360,0,Urban
Male,No,0,Graduate,Yes,294200,0,13100000,360,1,Urban
Male,Yes,3+,Not Graduate,Yes,433300,0,14900000,360,1,Rural
Male,Yes,3+,Graduate,No,445200,0,12500000,360,1,Urban
Male,No,0,Graduate,No,1016600,0,10800000,360,0,Urban
Male,Yes,0,Graduate,No,436300,270800,11200000,360,0,Rural
Male,Yes,0,Graduate,No,388700,0,18600000,360,,Semiurban
Male,Yes,0,Graduate,No,130000,0,4800000,360,0,Urban
Male,No,0,Graduate,,498300,118400,10800000,360,0,Urban
Female,No,0,Graduate,No,236600,0,10700000,360,1,Semiurban
Female,Yes,0,Not Graduate,No,616600,0,10800000,360,1,Urban
Male,Yes,0,Graduate,No,384400,252900,11000000,300,1,Urban
Male,Yes,3+,Graduate,No,228300,0,15000000,360,1,Semiurban
Female,No,3+,Not Graduate,No,581700,91000,14500000,360,0,Rural
Male,No,0,Graduate,No,216500,0,18000000,360,1,Urban
Male,No,0,Graduate,No,408300,83300,11000000,360,1,Urban
Male,Yes,1,Not Graduate,No,400900,0,17600000,180,0,Semiurban
Male,No,0,Not Graduate,No,448300,0,13900000,360,1,Semiurban
Male,Yes,0,Not Graduate,Yes,215700,430900,13800000,360,1,Semiurban
Female,Yes,3+,Graduate,No,7252900,102500,11000000,360,0,Rural
Female,Yes,1,Graduate,No,581700,0,17600000,360,1,Rural
Male,Yes,0,Not Graduate,No,254000,140000,9200000,360,0,Rural
Male,No,3+,Graduate,No,2479700,0,9500000,360,1,Urban
Male,Yes,3+,Graduate,No,278300,44000,18000000,360,,Urban
Male,Yes,0,Graduate,No,223100,0,5900000,360,0,Semiurban
Male,No,0,Graduate,Yes,466700,0,13000000,360,1,Semiurban
Male,Yes,1,Graduate,No,371900,0,11200000,360,1,Rural
Male,No,0,Graduate,No,203800,237000,14300000,360,1,Urban
Male,No,3+,Graduate,No,294200,91000,14900000,360,,Urban
Male,No,3+,Graduate,No,363400,29200,12300000,360,1,Urban
Male,No,1,Graduate,No,350000,81800,9600000,180,0,Rural
Male,Yes,0,Graduate,No,1498700,127000,16000000,360,1,Urban
Male,No,0,Graduate,No,385400,210800,18700000,360,,Semiurban
Male,No,1,Graduate,Yes,506200,208800,20000000,360,0,Urban
Male,No,1,Graduate,No,750000,0,10800000,84,1,Semiurban
Male,No,0,Graduate,No,254500,241600,10800000,360,1,Urban
Male,No,0,Graduate,No,529300,239300,15500000,360,,Semiurban
Male,Yes,1,Graduate,,247800,0,8000000,360,,Rural
,Yes,0,Graduate,No,449000,0,16500000,,,Rural
Male,No,1,Graduate,No,433300,0,13500000,360,1,Urban
Male,Yes,0,Graduate,No,197200,108300,11500000,360,1,Urban
Male,Yes,1,Not Graduate,No,226900,1450700,5500000,480,,Urban
Male,Yes,1,Graduate,No,254500,236000,11900000,360,1,Rural
Male,No,1,Graduate,No,356400,339600,11600000,360,,Semiurban
,Yes,,Graduate,Yes,416700,82800,12200000,360,0,Urban
Male,Yes,1,Not Graduate,No,426000,201700,15000000,360,1,Urban
Male,Yes,1,Not Graduate,No,385900,0,10400000,360,1,Urban
Male,No,3+,Graduate,No,650000,176800,12500000,360,0,Semiurban
Male,Yes,1,Graduate,No,415000,0,15000000,6,1,Urban
Male,Yes,1,Graduate,,114100,0,15000000,360,,Urban
Male,No,3+,Graduate,No,357900,400000,11300000,360,,Urban
Male,Yes,1,Graduate,No,650000,0,9900000,360,1,Rural
Male,Yes,0,Graduate,No,558300,252900,13400000,360,1,Semiurban
Male,Yes,3+,Graduate,No,313200,0,9900000,360,1,Urban
Male,No,0,Graduate,No,333300,483100,10700000,360,1,Rural
Male,No,1,Graduate,No,175000,0,55000000,360,1,Urban
Male,No,3+,Graduate,No,504100,193600,9600000,360,1,Urban
,Yes,0,Graduate,No,900000,0,18600000,360,1,Urban
,Yes,0,Not Graduate,Yes,650000,0,14000000,360,1,Semiurban
Male,No,0,Graduate,No,260000,0,33600000,360,,Urban
Female,No,0,Graduate,No,408300,343500,13000000,360,1,Rural
Male,No,2,Graduate,No,233300,177700,15000000,360,,Urban
Male,Yes,3+,Graduate,Yes,377200,0,16500000,360,1,Semiurban
Male,Yes,0,Graduate,No,379100,0,15000000,360,1,Semiurban
Male,Yes,0,Graduate,No,350000,0,11000000,360,1,Rural
Male,No,1,Graduate,No,500000,70900,9900000,360,1,Urban
Male,Yes,3+,Graduate,No,500000,0,12000000,360,1,Urban
Male,Yes,0,Graduate,No,800000,228600,8000000,360,1,Urban
,Yes,3+,Graduate,No,351000,0,13200000,360,1,Semiurban
Male,No,3+,Graduate,No,298200,102500,18500000,360,1,Urban
Male,Yes,2,Graduate,No,472000,0,7800000,360,0,Semiurban
Male,No,1,Graduate,No,341700,434700,12500000,360,1,Semiurban
Male,Yes,1,Not Graduate,No,208300,0,15200000,360,1,Urban
Male,No,0,Not Graduate,No,900000,196600,16000000,360,0,Semiurban
Female,Yes,3+,Graduate,No,833300,0,15000000,360,1,Semiurban
Male,No,0,Not Graduate,No,343600,81800,13100000,360,1,Semiurban
Male,No,0,Graduate,No,255300,314500,12300000,360,0,Urban
Male,No,1,Graduate,No,576900,236000,23500000,60,1,Semiurban
Female,Yes,0,Graduate,Yes,201400,290000,7500000,360,1,Semiurban
Male,No,0,Graduate,No,117300,291600,8000000,120,1,Rural
Female,Yes,3+,Graduate,No,1884000,150000,7400000,360,1,Urban
Male,Yes,,Graduate,No,228300,182000,12500000,240,1,Rural
Male,Yes,,Graduate,No,682500,0,6700000,360,1,Rural
Male,No,3+,Not Graduate,No,436300,0,15900000,300,1,Rural
Male,No,0,Graduate,No,341700,0,18500000,84,1,Semiurban
Female,Yes,3+,Graduate,No,511900,71700,7400000,360,1,Rural
Male,No,2,Graduate,No,616600,483100,15800000,360,1,Semiurban
,Yes,0,Graduate,No,485500,0,17600000,480,1,Urban
Male,No,2,Graduate,,298200,0,14300000,360,,Rural
Male,Yes,0,Graduate,No,445600,43700,12600000,360,1,Urban
,Yes,2,Graduate,No,395800,87900,11000000,360,1,Semiurban
Male,No,0,Graduate,No,246300,0,10800000,360,0,Rural
Male,Yes,2,Graduate,No,170000,641400,10000000,360,1,Rural
,Yes,1,Not Graduate,No,362100,0,9600000,360,1,Rural
Female,Yes,0,Graduate,No,327600,0,14900000,360,0,Urban
Male,Yes,0,Graduate,,241900,208800,12100000,360,1,Urban
Female,Yes,0,Graduate,No,506200,0,12500000,360,0,Semiurban
Male,No,3+,Not Graduate,No,176200,0,11000000,360,1,Semiurban
Male,Yes,1,Graduate,No,376500,151600,11500000,360,1,Rural
Male,Yes,0,Graduate,No,408300,208800,13800000,360,1,Urban
Male,No,0,Graduate,No,341700,0,4600000,360,1,Semiurban
Male,No,3+,Graduate,No,226800,241600,10000000,360,,Semiurban
Male,Yes,3+,Not Graduate,No,215700,0,4800000,360,0,Urban
Male,Yes,1,Not Graduate,No,650000,0,14700000,360,1,Urban
Male,No,0,Graduate,No,7252900,150000,11000000,360,1,Urban
Male,Yes,3+,Graduate,No,379100,0,16500000,360,0,Semiurban
,Yes,1,Not Graduate,No,298200,0,10800000,300,1,Urban
Male,No,0,Not Graduate,No,185000,0,10800000,360,1,Urban
Female,Yes,2,Not Graduate,No,408300,200000,21200000,360,0,Semiurban
Male,No,0,Graduate,No,400000,29600,13000000,360,1,Rural
Male,Yes,0,Graduate,Yes,408200,0,13000000,360,1,Rural
Male,No,0,Graduate,No,750000,266700,14900000,360,1,Rural
Male,Yes,2,Graduate,No,476600,293500,15200000,360,,Rural
Male,No,0,Not Graduate,No,582300,108300,13000000,360,1,Urban
Female,Yes,2,Graduate,No,701600,791600,10800000,360,1,Rural
Male,Yes,2,Graduate,No,518400,0,11800000,360,1,Semiurban
Male,Yes,2,Graduate,No,358300,0,15200000,360,1,Urban
Male,No,1,Not Graduate,No,449000,164600,11400000,360,1,Semiurban
Female,No,0,Graduate,No,1351800,172100,7200000,360,1,Semiurban
Male,No,1,Graduate,No,470000,170400,10500000,360,1,Rural
Male,Yes,2,Graduate,No,433300,347000,13000000,360,,Semiurban
Male,Yes,0,Graduate,No,250000,216600,10700000,360,,Semiurban
Female,Yes,2,Graduate,No,57000,0,14400000,360,1,Urban
Male,Yes,0,Graduate,No,291400,0,12500000,360,0,Rural
Male,Yes,0,Not Graduate,No,433300,52800,10000000,360,1,Urban
Male,Yes,1,Graduate,No,1089000,229100,13000000,360,1,Urban
Female,No,0,Graduate,,384400,0,5900000,360,1,Semiurban
Male,Yes,2,Graduate,No,1250000,138000,17300000,360,1,Rural
Male,Yes,2,Graduate,No,446300,154200,12000000,360,1,Semiurban
Male,No,1,Graduate,,309100,0,14000000,360,,Semiurban
Female,Yes,0,Graduate,No,117300,82000,13900000,360,,Urban
