Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Term,Credit_History,Area
Male,Yes,2,Graduate,No,294200,314500,11000000,360,1,Semiurban
Female,Yes,0,Graduate,No,449000,0,14700000,180,0,Urban
Male,Yes,2,Graduate,No,250000,0,10000000,360,,Semiurban
Male,Yes,,Graduate,No,750000,0,13800000,360,1,Rural
Male,No,0,Graduate,Yes,241200,333800,18600000,360,1,Rural
Male,Yes,0,Graduate,No,475000,527200,10800000,360,1,Urban
Male,Yes,0,Graduate,No,159600,290000,8000000,180,1,Rural
Male,Yes,0,Graduate,No,470000,343500,28000000,360,1,Semiurban
Female,Yes,2,Graduate,No,357900,0,11000000,360,1,Rural
Male,Yes,0,Graduate,No,334300,371900,8400000,360,1,Rural
Male,Yes,3+,Graduate,No,250000,141100,10100000,360,1,Semiurban
Male,No,0,Graduate,No,318800,375000,9600000,360,1,Rural
Male,Yes,2,Graduate,No,466700,0,8400000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,291800,0,13800000,360,1,Rural
Male,Yes,3+,Not Graduate,,240000,0,12000000,360,1,Semiurban
Male,Yes,0,Graduate,No,245800,213000,0,360,1,Semiurban
Male,Yes,0,Not Graduate,,176200,0,10600000,360,0,Semiurban
Male,Yes,1,Not Graduate,No,175000,149700,18700000,180,0,Rural
Female,Yes,2,Graduate,No,408300,0,8000000,360,1,Semiurban
Male,No,2,Not Graduate,No,357900,291200,9500000,360,1,Rural
Male,No,0,Graduate,No,433300,0,9900000,360,1,Semiurban
Female,No,0,Graduate,No,247800,135000,12500000,360,1,Rural
Female,Yes,0,Graduate,No,228300,0,10400000,360,0,Semiurban
Female,No,2,Graduate,No,470900,380300,7600000,360,1,Semiurban
Male,No,3+,Graduate,No,433300,279200,16000000,360,1,Semiurban
Male,No,0,Graduate,No,301600,0,10300000,360,1,Urban
Female,Yes,2,Not Graduate,Yes,400900,405300,5000000,360,1,Urban
Male,Yes,3+,Graduate,No,151600,212500,4000000,360,,Rural
Male,No,0,Not Graduate,Yes,261300,273000,13200000,360,1,Rural
Male,Yes,0,Not Graduate,No,277900,0,3500000,360,0,Rural
Male,No,3+,Graduate,No,875000,0,17600000,360,1,Urban
Male,No,2,Graduate,No,332100,0,14300000,360,1,Semiurban
Male,Yes,2,Graduate,No,250000,0,23200000,300,1,Urban
Male,Yes,3+,Graduate,,246300,0,8000000,360,1,Rural
Female,Yes,0,Graduate,No,274000,0,9200000,360,1,Semiurban
Male,Yes,1,Graduate,No,250000,0,29700000,360,1,Rural
Male,No,1,Not Graduate,No,299500,391600,12300000,360,1,Urban
Female,Yes,3+,Graduate,Yes,466600,176800,12200000,360,1,Rural
Male,Yes,0,Graduate,No,1217300,0,12600000,180,1,Semiurban
Male,No,3+,Graduate,No,388100,0,10400000,360,1,Semiurban
Male,No,0,Graduate,No,390100,0,18700000,360,1,Urban
Male,Yes,0,Graduate,No,175000,159400,26000000,360,1,Urban
Male,Yes,2,Graduate,,916700,283300,14000000,360,0,Urban
Male,No,1,Graduate,No,294200,0,13200000,360,1,Rural
Male,Yes,0,Graduate,No,685800,0,9400000,360,1,Rural
Female,Yes,0,Graduate,Yes,361300,252900,12500000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,236000,0,15000000,360,1,Rural
Male,Yes,3+,Not Graduate,,362000,405300,12500000,360,1,Urban
Male,Yes,2,Graduate,No,229200,293500,8300000,360,1,Urban
Female,Yes,2,Graduate,No,341300,256500,8700000,360,1,Semiurban
Male,No,0,Not Graduate,No,351000,0,8100000,360,1,Urban
Male,No,1,Graduate,No,216600,0,18900000,360,1,Urban
Male,Yes,3+,Graduate,No,833300,0,17600000,360,1,Semiurban
Male,No,2,Not Graduate,Yes,250000,43700,15800000,84,1,Urban
,Yes,1,Graduate,No,327100,0,15000000,180,1,Urban
,Yes,3+,Not Graduate,No,298200,0,10000000,360,0,Rural
Male,Yes,2,Graduate,No,236000,0,11000000,480,1,Rural
Male,No,0,Graduate,Yes,463500,0,20900000,360,1,Semiurban
Female,No,2,Graduate,No,210100,0,17600000,360,1,Semiurban
Male,No,1,Graduate,No,538400,0,8800000,360,1,Urban
Male,Yes,0,Graduate,No,390000,178800,11000000,360,1,Urban
Male,Yes,0,Graduate,,175000,0,9200000,240,,Rural
Male,No,0,Graduate,No,421300,209400,39000000,360,1,Urban
Male,Yes,1,Graduate,Yes,159600,73800,29700000,360,1,Semiurban
Male,No,2,Not Graduate,Yes,299500,0,3500000,360,1,Semiurban
Male,Yes,2,Graduate,No,476800,0,17700000,360,1,Urban
Male,No,2,Graduate,No,262300,0,13100000,360,0,Semiurban
Male,Yes,0,Not Graduate,No,286000,0,8000000,360,0,Urban
Male,Yes,0,Graduate,No,400000,0,11700000,360,,Urban
Male,No,1,Graduate,No,400000,1398300,11000000,360,,Rural
Male,Yes,0,Not Graduate,No,315000,0,26000000,360,1,Semiurban
Female,Yes,3+,Graduate,Yes,350000,0,9800000,360,1,Semiurban
,No,2,Not Graduate,No,436300,0,10000000,360,1,Semiurban
Male,Yes,0,Graduate,No,500000,0,14000000,360,1,Urban
Male,No,0,Graduate,No,650000,0,13300000,360,1,Rural
Male,No,3+,Graduate,No,279200,0,16300000,360,0,Semiurban
Male,Yes,,Graduate,No,426000,339600,9900000,360,1,Urban
Female,Yes,3+,Graduate,No,241200,0,12200000,120,1,Urban
Male,Yes,,Graduate,No,306600,641400,29000000,360,,Rural
Male,No,0,Graduate,,1308300,0,11000000,360,1,Rural
Male,No,0,Graduate,No,215700,0,9000000,360,1,Rural
,Yes,0,Graduate,Yes,424600,111000,15800000,360,1,Rural
Male,Yes,0,Graduate,,262300,0,6400000,480,1,Urban
Male,No,3+,Not Graduate,No,390900,208800,10800000,360,1,Semiurban
Male,No,2,Graduate,No,190000,0,6400000,360,1,Urban
,No,0,Graduate,No,226900,244400,19900000,360,1,Rural
Male,No,0,Not Graduate,No,216600,0,18600000,360,1,Urban
Female,Yes,0,Graduate,No,279200,130000,13900000,360,1,Rural
Male,Yes,0,Graduate,No,343600,0,18000000,350,1,Urban
Male,Yes,,Graduate,No,922600,0,17000000,360,,Rural
Male,Yes,1,Graduate,,318000,209400,12200000,360,0,Semiurban
Male,No,1,Graduate,No,350000,0,15000000,180,0,Semiurban
Female,No,0,Graduate,No,1294100,0,6000000,360,1,Rural
Male,Yes,0,Graduate,No,286800,0,4000000,360,1,Urban
Male,Yes,1,Graduate,No,350700,135000,20000000,360,1,Urban
Male,No,3+,Graduate,No,273300,0,10000000,360,1,Rural
Male,No,0,Not Graduate,No,274000,0,6400000,360,1,Urban
,No,0,Not Graduate,Yes,1294100,0,12500000,360,1,Semiurban
Male,No,0,Graduate,No,377200,147500,17000000,360,1,Rural
Male,No,3+,Not Graduate,No,304200,405300,12500000,360,1,Rural
Male,Yes,0,Graduate,Yes,274700,299900,11000000,360,,Urban
Male,No,2,Graduate,No,388700,0,6700000,360,1,Urban
Male,Yes,0,Not Graduate,No,306600,241600,17600000,360,1,Semiurban
Male,Yes,1,Graduate,No,341700,125000,10000000,360,0,Urban
Male,Yes,0,Graduate,No,448300,252900,10400000,360,0,Semiurban
,Yes,3+,Graduate,No,241500,376900,11000000,360,1,Semiurban
Male,No,0,Graduate,No,375400,0,21200000,360,1,Urban
Female,No,0,Not Graduate,No,446300,800000,12000000,360,1,Rural
Male,Yes,0,Not Graduate,No,307100,0,12200000,360,1,Urban
Male,No,3+,Graduate,No,201400,0,2800000,360,1,Urban
Male,No,0,Graduate,No,425800,0,16200000,360,1,Semiurban
Male,Yes,0,Graduate,No,218500,0,28000000,240,1,Urban
Male,Yes,3+,Graduate,No,531400,0,10000000,360,1,Rural
Male,Yes,1,Graduate,No,583300,0,7500000,480,1,Semiurban
Male,Yes,1,Graduate,Yes,390000,223300,10300000,360,0,Urban
Female,Yes,0,Graduate,No,222600,0,14800000,360,1,Rural
Male,Yes,0,Graduate,No,206600,0,13000000,360,1,Urban
Male,Yes,2,Not Graduate,No,266600,0,10800000,360,1,Semiurban
Male,Yes,0,Graduate,No,463500,0,6500000,180,1,Rural
Male,Yes,0,Not Graduate,No,916700,43700,8800000,360,,Urban
Male,No,2,Graduate,No,216600,335500,9300000,360,1,Semiurban
Male,No,1,Graduate,No,416600,527200,18000000,360,0,Rural
Male,Yes,0,Graduate,No,408300,0,13300000,360,,Urban
Male,Yes,0,Graduate,No,491200,0,25600000,360,1,Urban
Male,Yes,1,Graduate,No,341700,0,9900000,360,1,Urban
Female,No,,Graduate,No,436400,0,15700000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,1351800,0,11700000,360,1,Urban
Male,Yes,0,Graduate,No,170000,135000,13500000,360,0,Rural
Male,Yes,2,Graduate,No,415000,102500,14000000,180,0,Urban
Male,Yes,,Graduate,No,583300,155800,6400000,360,1,Rural
Male,Yes,3+,Not Graduate,No,402800,0,11000000,180,0,Rural
Male,No,1,Graduate,No,170000,155000,6600000,360,1,Urban
Female,No,,Graduate,No,291400,0,13000000,360,1,Urban
Male,Yes,2,Graduate,No,394300,0,10200000,360,1,Urban
Male,No,0,Graduate,No,366700,0,18700000,360,1,Urban
Male,Yes,0,Not Graduate,No,306600,0,12500000,360,0,Urban
Female,No,2,Graduate,No,415800,271700,13900000,360,1,Rural
Male,Yes,2,Graduate,,216600,0,15800000,360,,Semiurban
Male,Yes,2,Graduate,No,296400,0,23400000,360,0,Rural
Male,Yes,0,Not Graduate,,916700,0,11600000,480,1,Urban
Male,No,3+,Graduate,No,229200,112000,14700000,360,0,Rural
Male,Yes,1,Not Graduate,No,270800,127000,30000000,360,1,Rural
Female,Yes,1,Graduate,No,226700,0,12000000,360,1,Urban
Male,No,0,Graduate,No,485500,0,10000000,360,1,Urban
Female,Yes,0,Graduate,No,208300,0,11700000,360,1,Urban
Male,No,1,Graduate,No,626000,0,18700000,360,,Semiurban
Male,Yes,1,Graduate,No,308300,0,10500000,360,1,Rural
Male,No,0,Graduate,No,590000,0,12500000,360,1,Semiurban
,Yes,0,Graduate,No,289600,427500,15800000,360,1,Urban
Female,Yes,0,Not Graduate,,408300,425500,18700000,360,1,Semiurban
Male,No,0,Graduate,No,416700,791600,11000000,360,1,Urban
Male,Yes,1,Graduate,,307300,223300,17000000,360,1,Urban
Male,Yes,0,Graduate,No,200000,0,11000000,84,1,Rural
Male,No,0,Graduate,No,408300,371900,10500000,300,1,Rural
Male,Yes,1,Graduate,No,650000,800000,7000000,300,1,Urban
Male,No,2,Graduate,No,287500,0,10400000,360,1,Urban
Male,No,1,Graduate,No,275000,0,7000000,360,0,Semiurban
Male,Yes,0,Not Graduate,No,260000,0,15000000,360,,Urban
Male,No,2,Graduate,No,333300,158500,5700000,360,1,Rural
Male,Yes,0,Graduate,No,922600,0,21200000,360,1,Semiurban
Male,Yes,0,Graduate,No,0,44000,18500000,360,1,Semiurban
Female,Yes,1,Graduate,No,500000,240000,10200000,180,0,Urban
Male,Yes,2,Graduate,No,159600,151700,28000000,360,1,Semiurban
Male,Yes,1,Graduate,No,533300,0,11700000,360,1,Semiurban
Male,Yes,3+,Graduate,No,750000,0,10400000,360,1,Rural
Male,Yes,1,Graduate,Yes,151600,0,10500000,360,1,Rural
Male,Yes,1,Graduate,No,855000,140000,18900000,360,,Semiurban
,No,3+,Graduate,No,341700,425500,8000000,360,1,Semiurban
Male,Yes,0,Graduate,No,318900,0,20000000,360,1,Rural
,No,0,Graduate,No,241200,0,17100000,360,1,Urban
Male,No,2,Graduate,No,378600,141100,17100000,360,,Semiurban
Male,Yes,0,Graduate,No,695800,0,6500000,360,0,Urban
Male,Yes,0,Graduate,No,870300,0,12500000,360,1,Urban
Male,No,0,Graduate,No,383500,208800,13000000,180,1,Urban
Male,No,1,Graduate,No,900000,0,10400000,360,1,Urban
Male,No,0,Graduate,No,1351800,0,12500000,360,1,Rural
Male,No,0,Graduate,,279200,0,10100000,360,0,Semiurban
Male,No,2,Not Graduate,No,647800,0,20000000,360,1,Semiurban
Male,No,0,Graduate,No,241900,371900,4000000,360,0,Semiurban
Male,No,0,Not Graduate,No,370800,0,11600000,360,0,Rural
Male,Yes,1,Graduate,No,376500,458300,18000000,360,1,Urban
Female,No,0,Not Graduate,No,350700,165800,26000000,360,1,Rural
Female,Yes,0,Not Graduate,No,496000,0,15000000,360,1,Semiurban
,No,0,Graduate,No,870600,0,17600000,360,1,Rural
,Yes,0,Graduate,No,518000,155000,30000000,360,0,Rural
Male,No,3+,Graduate,No,304200,111000,12500000,300,1,Semiurban
Female,Yes,0,Graduate,No,250000,151700,10600000,360,1,Semiurban
Male,No,0,Graduate,,463500,0,7100000,360,1,Semiurban
Male,Yes,3+,Graduate,No,226800,182000,10400000,6,1,Semiurban
Female,Yes,0,Graduate,No,333300,111000,8400000,300,1,Rural
Male,Yes,0,Graduate,No,327100,0,18700000,360,,Urban
Male,No,0,Graduate,No,1294100,0,18900000,360,1,Rural
Male,Yes,1,Graduate,No,436300,0,10000000,360,1,Rural
Female,No,1,Graduate,No,388700,180000,7800000,360,1,Urban
Male,No,0,Graduate,No,377200,100000,33600000,360,1,Semiurban
Female,Yes,0,Graduate,No,250000,75000,14100000,84,1,Semiurban
Male,Yes,2,Graduate,No,222600,0,18700000,360,1,Semiurban
Male,Yes,0,Graduate,No,241500,200000,18700000,180,0,Urban
Male,No,3+,Graduate,No,472700,0,15000000,360,0,Semiurban
Female,No,1,Graduate,No,570800,461400,41200000,360,1,Urban
Male,Yes,0,Graduate,No,416300,0,15200000,360,,Rural
Female,Yes,3+,Graduate,,385900,0,10000000,360,1,Rural
Male,Yes,0,Graduate,Yes,203800,0,11800000,360,1,Semiurban
Female,Yes,0,Not Graduate,Yes,576900,223300,0,36,1,Semiurban
Male,No,2,Graduate,No,750000,0,11500000,360,1,Rural
Male,Yes,1,Graduate,No,1250000,196600,16000000,360,1,Semiurban
Male,Yes,3+,Graduate,No,250000,0,11700000,360,1,Urban
Male,No,0,Graduate,Yes,300700,0,15500000,360,0,Semiurban
Female,Yes,0,Graduate,No,900000,0,10800000,360,1,Semiurban
Male,No,0,Graduate,No,341800,140000,7000000,360,1,Urban
Male,No,0,Graduate,No,203800,0,18500000,360,1,Rural
Female,Yes,0,Graduate,No,366700,427500,14900000,360,1,Urban
Male,Yes,2,Graduate,No,408300,156000,10800000,360,1,Rural
Male,Yes,1,Graduate,No,7252900,0,15000000,360,1,Urban
Male,Yes,3+,Graduate,No,251300,135000,9500000,360,0,Rural
Female,Yes,3+,Graduate,No,424300,314800,15200000,360,1,Rural
Male,Yes,3+,Graduate,No,969900,0,17600000,360,1,Semiurban
Female,Yes,0,Graduate,,279200,0,14500000,360,1,Urban
Male,No,1,Graduate,No,3200000,0,7000000,360,0,Semiurban
Male,Yes,0,Graduate,Yes,341700,0,12000000,360,1,Urban
Male,No,0,Graduate,No,266600,0,13000000,360,1,Urban
Female,No,0,Graduate,No,401000,151700,29700000,360,1,Rural
Male,Yes,1,Graduate,No,531600,216600,15000000,360,1,Semiurban
Female,No,3+,Graduate,,210100,0,10000000,,1,Semiurban
Male,Yes,2,Graduate,No,265400,216700,17000000,360,1,Urban
Male,Yes,3+,Graduate,No,350000,0,14700000,360,1,Urban
,Yes,0,Graduate,Yes,522500,0,7000000,,1,Semiurban
Male,No,0,Graduate,No,1308300,521100,10400000,360,1,Semiurban
Female,Yes,2,Not Graduate,Yes,576900,0,8800000,120,1,Urban
Male,Yes,0,Graduate,Yes,383500,71700,12500000,180,1,Semiurban
Male,Yes,0,Graduate,,339100,0,10600000,360,1,Semiurban
Male,Yes,3+,Graduate,,566700,0,23500000,360,1,Urban
Male,Yes,0,Graduate,No,511900,0,11400000,360,1,Semiurban
Male,Yes,1,Graduate,Yes,679400,424600,13300000,360,1,Urban
Male,No,2,Graduate,No,382900,0,4800000,360,1,Urban
Male,No,0,Graduate,No,307600,0,9600000,360,1,Urban
Male,No,0,Graduate,No,582300,170400,9300000,360,1,Semiurban
Male,No,3+,Graduate,,408300,111000,18700000,360,0,Urban
Male,Yes,0,Graduate,No,344500,240000,4000000,360,1,Rural
Male,Yes,3+,Graduate,No,341700,0,18700000,360,1,Semiurban
Male,Yes,1,Graduate,No,511900,0,18000000,360,0,Urban
Male,No,0,Graduate,Yes,433300,239300,19700000,360,1,Urban
Male,Yes,0,Not Graduate,No,313200,316700,21300000,360,1,Rural
Male,Yes,0,Graduate,No,1089000,0,3500000,360,0,Urban
Male,Yes,2,Graduate,No,306600,0,8000000,360,,Rural
Male,No,0,Graduate,No,750000,0,15500000,180,0,Rural
Female,Yes,0,Graduate,No,900000,291600,13800000,180,1,Urban
Male,No,,Graduate,,760000,351000,5500000,360,1,Semiurban
Male,No,0,Not Graduate,No,339100,425500,8100000,360,1,Semiurban
Male,No,3+,Graduate,No,750000,0,14600000,360,1,Urban
Male,No,3+,Graduate,No,236600,0,10700000,360,1,Urban
Female,No,0,Graduate,No,470000,0,14500000,360,1,Urban
Male,Yes,1,Graduate,No,327600,0,18700000,300,1,Rural
Male,Yes,0,Not Graduate,No,210100,0,13500000,360,,Semiurban
Male,No,0,Graduate,No,518400,0,10000000,360,1,Semiurban
Male,Yes,,Graduate,No,433400,0,13100000,360,0,Rural
Male,Yes,0,Graduate,No,350000,405300,39000000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,506200,0,10300000,360,1,Rural
Male,No,0,Graduate,No,795000,0,6100000,360,1,Urban
Male,Yes,0,Graduate,No,695800,0,20000000,180,1,Urban
Female,No,0,Graduate,No,650000,121300,18000000,360,1,Urban
Male,Yes,0,Not Graduate,Yes,247800,0,13800000,360,1,Urban
Male,No,0,Graduate,No,307100,0,10700000,360,1,Semiurban
Male,No,0,Graduate,No,286800,266600,10400000,360,1,Urban
Male,Yes,2,Graduate,No,500000,0,15000000,360,1,Rural
Female,Yes,0,Graduate,No,1000000,110300,13500000,180,1,Rural
Male,No,,Not Graduate,No,236000,250000,16600000,360,1,Rural
Male,Yes,0,Not Graduate,No,277900,0,18000000,360,1,Urban
Male,Yes,3+,Graduate,No,474200,25000,18700000,360,1,Urban
Female,Yes,3+,Graduate,No,785900,150000,18700000,,1,Rural
Male,Yes,2,Graduate,No,566700,239300,6700000,360,,Rural
Female,No,0,Graduate,No,324200,641400,11300000,360,1,Rural
Male,Yes,3+,Graduate,Yes,307600,0,10000000,360,0,Urban
Female,No,3+,Graduate,Yes,380800,0,7000000,360,1,Urban
Male,Yes,0,Graduate,No,452300,347000,10300000,360,1,Semiurban
Male,No,0,Not Graduate,No,408300,0,9400000,360,1,Semiurban
Male,Yes,2,Not Graduate,,364300,0,5000000,360,1,Rural
Female,Yes,1,Not Graduate,No,226700,266600,29700000,360,0,Semiurban
Male,Yes,3+,Graduate,Yes,260000,0,18800000,360,0,Urban
Male,Yes,0,Graduate,No,415800,0,14000000,360,0,Semiurban
Male,No,0,Graduate,Yes,294200,0,12000000,360,1,Urban
Male,No,3+,Graduate,No,333300,0,14900000,360,1,Rural
Male,Yes,3+,Graduate,No,379100,0,12500000,360,1,Urban
Male,No,0,Graduate,No,1016600,0,29700000,360,0,Rural
Male,Yes,0,Graduate,No,436300,0,11200000,360,0,Urban
Male,Yes,0,Graduate,No,388700,0,18600000,360,1,Urban
Male,Yes,0,Graduate,No,130000,0,4800000,360,1,Semiurban
Male,No,0,Graduate,No,498300,118400,10800000,360,1,Urban
,No,0,Graduate,No,236600,0,10700000,480,1,Semiurban
Male,Yes,0,Not Graduate,No,616600,229100,6500000,360,1,Rural
Male,No,0,Graduate,No,384400,252900,11000000,300,1,Urban
Male,Yes,3+,Graduate,No,550900,0,15000000,360,,Semiurban
Female,No,3+,Graduate,No,581700,91000,14500000,360,0,Rural
Male,No,0,Graduate,No,216500,0,18000000,360,1,Semiurban
Male,No,0,Graduate,No,408300,0,11000000,360,1,Urban
Male,Yes,1,Graduate,No,400900,0,17600000,,0,Semiurban
Male,No,0,Not Graduate,No,448300,0,13900000,360,1,Semiurban
Male,No,0,Not Graduate,Yes,215700,430900,13800000,360,1,Semiurban
Female,Yes,2,Graduate,No,450000,102500,11000000,360,0,Rural
Female,Yes,1,Graduate,No,916700,118400,17600000,360,1,Rural
Male,Yes,0,Not Graduate,No,254000,140000,9200000,360,0,Rural
Male,No,3+,Graduate,Yes,2479700,0,7800000,360,1,Urban
Male,Yes,3+,Graduate,No,278300,44000,18000000,360,,Rural
Male,Yes,0,Graduate,No,223100,0,5900000,360,1,Semiurban
Male,No,0,Graduate,Yes,466600,0,13000000,360,1,Semiurban
Male,Yes,1,Graduate,No,435800,111000,12300000,360,1,Rural
Male,No,0,Graduate,No,197200,0,6000000,360,1,Urban
Male,No,3+,Graduate,No,307100,201700,14900000,360,,Urban
Male,No,3+,Graduate,No,363400,0,12300000,360,1,Urban
Male,No,1,Graduate,No,433300,81800,12400000,480,0,Rural
Male,Yes,0,Graduate,No,1498700,127000,16000000,360,1,Urban
Male,No,0,Graduate,No,385400,0,18700000,360,1,Semiurban
Male,No,1,Graduate,Yes,506200,208800,20000000,360,0,Urban
Male,Yes,1,Graduate,No,750000,0,10800000,84,1,Semiurban
Male,No,0,Graduate,No,254500,0,10800000,360,1,Urban
Male,No,0,Graduate,No,529300,239300,15500000,360,,Semiurban
Male,Yes,1,Graduate,No,247800,0,8000000,360,,Rural
,Yes,0,Graduate,No,449000,0,16500000,,,Semiurban
Male,No,,Graduate,No,448300,0,13500000,360,1,Urban
Male,Yes,0,Graduate,No,197200,108300,10900000,360,1,Urban
Male,Yes,1,Not Graduate,No,226900,0,5500000,480,1,Urban
Male,Yes,0,Graduate,No,254500,236000,11900000,360,1,Rural
Male,No,1,Graduate,No,356400,0,11600000,360,1,Semiurban
,Yes,,Graduate,Yes,323500,293500,12200000,360,0,Urban
Male,Yes,0,Not Graduate,,426000,201700,15000000,360,1,Urban
Male,Yes,0,Not Graduate,No,376500,0,10400000,360,0,Urban
Male,No,3+,Graduate,,650000,176800,10400000,360,0,Semiurban
Male,Yes,0,Graduate,No,415000,0,7000000,60,1,Semiurban
Male,Yes,0,Graduate,,114100,0,15800000,360,,Urban
Male,No,3+,Graduate,No,357900,400000,29700000,360,,Rural
Male,No,1,Graduate,No,650000,0,9900000,360,1,Rural
Male,Yes,0,Graduate,No,522500,252900,13400000,360,1,Urban
Male,Yes,3+,Graduate,No,313200,0,9900000,360,0,Rural
Male,Yes,0,Graduate,No,1217300,483100,10700000,360,1,Rural
Female,No,1,Graduate,No,175000,0,55000000,360,1,Urban
Male,No,3+,Graduate,No,228300,193600,9600000,360,1,Urban
,Yes,0,Graduate,No,900000,0,18600000,360,1,Urban
Male,Yes,0,Graduate,Yes,650000,0,14000000,360,1,Semiurban
Male,No,0,Not Graduate,No,260000,151700,33600000,360,,Rural
Female,Yes,0,Graduate,No,408300,0,17600000,360,1,Rural
Male,No,2,Graduate,No,233300,177700,15000000,360,1,Urban
Male,Yes,3+,Graduate,Yes,377200,0,16500000,360,1,Semiurban
Male,Yes,0,Graduate,No,379100,0,15000000,360,1,Semiurban
Male,Yes,0,Graduate,No,350000,0,12000000,360,1,Rural
Male,No,1,Graduate,No,285500,70900,9900000,360,1,Urban
Male,Yes,3+,Graduate,No,450000,0,12000000,360,1,Urban
Male,Yes,0,Graduate,No,800000,228600,46000000,360,1,Urban
,Yes,3+,Graduate,No,351000,0,13200000,360,1,Rural
Male,No,3+,Graduate,No,301500,0,23500000,360,1,Urban
Male,Yes,2,Graduate,No,472000,0,7800000,360,0,Semiurban
Male,No,1,Graduate,No,341700,366400,12500000,360,1,Rural
Male,Yes,1,Not Graduate,No,208300,0,6600000,360,1,Urban
Male,Yes,0,Not Graduate,No,900000,0,10900000,360,1,Semiurban
Male,Yes,3+,Graduate,No,470000,0,15000000,360,1,Semiurban
Female,No,0,Not Graduate,No,343600,0,13100000,360,1,Semiurban
Male,No,0,Graduate,No,215700,314500,12300000,360,1,Urban
Male,No,2,Graduate,No,1308300,236000,13700000,360,1,Semiurban
Female,Yes,0,Graduate,Yes,201400,290000,7500000,360,1,Semiurban
Male,Yes,0,Graduate,No,117300,291600,8000000,120,1,Rural
Female,Yes,3+,Graduate,No,1884000,150000,20000000,360,1,Urban
Male,Yes,,Graduate,No,228300,182000,12500000,240,1,Rural
Male,Yes,1,Graduate,No,682500,0,6700000,360,1,Rural
Male,No,3+,Not Graduate,No,436300,0,10000000,360,1,Rural
Male,No,0,Graduate,No,341700,0,18500000,84,1,Semiurban
Male,Yes,1,Graduate,No,511900,0,7400000,360,1,Rural
Male,No,2,Graduate,No,616600,483100,11200000,360,1,Semiurban
,Yes,0,Graduate,No,485500,0,17600000,480,1,Urban
Male,No,0,Graduate,,298200,0,14300000,360,1,Rural
Male,Yes,0,Graduate,No,413600,43700,12600000,360,1,Urban
,Yes,2,Graduate,No,395800,0,11000000,360,1,Semiurban
Male,No,0,Graduate,Yes,246300,236000,11900000,360,0,Rural
Male,Yes,2,Graduate,No,170000,641400,10000000,360,1,Rural
Male,Yes,1,Not Graduate,No,364400,0,15700000,360,1,Rural
Male,Yes,0,Graduate,No,378600,0,14900000,360,0,Urban
Male,Yes,0,Graduate,No,241900,0,11000000,360,1,Urban
Female,Yes,0,Graduate,No,506200,0,12500000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,176200,0,10400000,360,1,Semiurban
Male,No,1,Graduate,No,376500,151600,11500000,360,1,Rural
Male,Yes,0,Graduate,No,408300,228600,13800000,360,1,Urban
Male,No,0,Graduate,No,341700,0,4600000,360,1,Semiurban
Male,No,3+,Graduate,No,226800,0,10000000,360,,Semiurban
Male,No,2,Not Graduate,,215700,111000,4800000,360,0,Urban
Male,Yes,1,Not Graduate,No,383500,0,14700000,360,1,Urban
Male,No,0,Graduate,No,7252900,150000,10800000,360,1,Urban
Male,Yes,3+,Graduate,Yes,379100,100000,16500000,360,0,Semiurban
Male,Yes,0,Graduate,No,298200,0,10800000,300,1,Urban
Male,No,0,Not Graduate,No,241500,0,10800000,360,1,Urban
Female,Yes,2,Not Graduate,No,458300,200000,21200000,360,0,Semiurban
Male,No,2,Graduate,No,400000,0,13000000,360,1,Rural
Male,Yes,0,Graduate,Yes,203800,177500,13000000,360,1,Rural
Male,Yes,0,Graduate,No,750000,266700,14900000,360,1,Rural
Male,No,0,Graduate,No,476600,293500,15200000,360,,Rural
Male,No,0,Not Graduate,No,582300,291200,23500000,360,1,Urban
Female,Yes,2,Graduate,No,701600,791600,10000000,360,1,Rural
Male,Yes,2,Graduate,No,518400,0,11800000,360,1,Semiurban
Male,Yes,2,Graduate,No,358300,0,15200000,360,1,Urban
Male,No,3+,Not Graduate,No,449000,164600,11400000,360,1,Semiurban
Female,No,0,Graduate,,1351800,0,7200000,360,1,Semiurban
Male,Yes,1,Graduate,No,470000,170400,10500000,360,0,Rural
Male,Yes,2,Graduate,No,433300,347000,13200000,360,1,Semiurban
Male,Yes,0,Graduate,No,250000,0,10700000,360,1,Semiurban
Female,Yes,2,Graduate,No,433300,0,14400000,360,1,Urban
Male,Yes,0,Graduate,No,291400,0,12500000,360,0,Rural
Male,Yes,0,Not Graduate,No,433300,402700,10000000,360,1,Rural
Male,Yes,1,Graduate,No,1089000,229100,11000000,360,1,Urban
Female,No,0,Graduate,,395800,0,13000000,360,1,Semiurban
Male,Yes,2,Graduate,No,1250000,138000,17300000,360,1,Rural
Male,No,2,Graduate,No,446300,154200,12000000,360,1,Semiurban
Male,No,0,Graduate,,309100,0,10000000,360,,Semiurban
Female,Yes,0,Graduate,No,117300,0,13900000,360,1,Urban
Male,No,1,Graduate,No,436400,108300,11300000,360,1,Urban
Male,Yes,0,Graduate,,308900,0,18700000,360,1,Semiurban
Male,No,3+,Graduate,Yes,287500,0,12200000,360,1,Rural
